Age,Gender,StudyTimeWeekly,Absences,Extracurricular,Sports,Music,Volunteering,GPA,ParentalInfluence,TutoringEffect
17,1,1.2243331628714405,15,1,1,0,1,1.7579788035014272,4,0.0
16,1,11.818321856544536,8,0,0,0,0,2.136399546240388,0,0.0
16,0,19.784333668411723,24,0,1,0,0,0.911568270646688,1,19.784333668411723
17,1,3.3365940990052567,20,0,0,0,0,1.1378011102056016,3,3.3365940990052567
17,0,0.9336963979854752,8,1,0,0,1,2.34926492736688,6,0.9336963979854752
18,0,15.59063363647866,26,0,0,0,0,0.6237474365472879,6,0.0
18,0,5.051720133694484,22,0,0,1,0,0.3410294459251265,2,0.0
16,0,16.59287610705857,8,0,0,0,0,2.223813666751698,0,0.0
18,1,14.078733340690308,11,0,0,0,1,2.328240384630152,6,0.0
15,1,18.91347074101609,22,1,0,0,0,1.6230778220088506,4,18.91347074101609
18,0,8.178544715133441,8,1,0,0,0,2.200896321528595,1,8.178544715133441
18,0,13.239396789012684,14,0,1,0,0,2.5841106550638626,8,0.0
15,0,9.297095616265414,1,1,0,0,0,2.9965033042477023,0,0.0
16,0,12.61177394617087,10,0,0,1,0,2.373993481435845,3,0.0
15,0,8.991978120154746,10,1,0,0,0,2.8304044557095467,6,8.991978120154746
18,1,3.7726449284814967,7,1,1,0,1,2.5251155338354896,2,0.0
16,1,10.157948320067618,22,1,0,0,0,1.0429816505882752,4,0.0
18,1,10.571684028748846,5,1,0,0,1,2.661096903670216,2,0.0
15,1,16.21207696520322,20,0,0,0,0,1.599593887728051,3,0.0
15,0,14.710414115871624,19,1,0,0,0,1.7994091491725042,1,14.710414115871624
18,0,13.275832478828882,6,0,0,0,0,2.6576385566960075,6,0.0
17,0,2.2677419110514507,2,0,0,0,0,2.998484061883098,8,0.0
17,0,14.4123258132743,7,0,0,1,0,2.977408432892682,8,0.0
15,0,10.006103127090295,17,0,0,0,0,1.3751641369478076,0,0.0
15,1,17.881990722123184,16,1,0,0,1,1.84886644019124,0,0.0
17,0,18.39741868261085,10,0,0,0,0,2.442456200129272,8,0.0
17,1,1.1031318120357092,1,1,0,0,0,2.8560385143532114,6,0.0
18,1,16.412831207089575,24,1,0,0,0,1.206150230255099,3,16.412831207089575
18,1,0.7539478084534124,20,1,1,0,0,0.8959029903990774,0,0.0
17,1,7.343392513900453,26,0,0,0,0,0.2731909291583428,2,0.0
18,0,10.845999512421582,23,0,0,1,0,0.66750896106505,9,0.0
18,1,2.962015972542549,18,0,0,0,0,1.0894406041524294,2,0.0
16,1,14.926276251381536,6,0,0,0,0,2.813211008121627,9,0.0
18,1,0.1670940834427714,17,1,0,0,1,1.8687585897071977,3,0.1670940834427714
15,0,3.3719809686807367,7,1,1,0,0,3.0356935955108426,9,0.0
18,0,11.615936597069512,13,0,0,0,1,2.13535680128746,6,0.0
18,0,14.287751240745848,6,1,0,1,0,3.038116129209991,0,0.0
17,1,18.332862053878323,27,0,1,0,0,0.9941294103867458,6,0.0
15,1,14.109933038692477,20,0,0,0,0,1.2325571657328191,2,0.0
18,0,13.43558540509732,27,0,1,0,0,0.8644037429995793,6,0.0
18,1,7.886822927013286,26,0,0,0,0,0.1152318548488273,0,0.0
16,0,0.0256885105360282,3,1,0,0,0,2.934586305266487,4,0.0
18,0,2.403185174712439,16,1,0,0,0,2.0469388171096283,8,0.0
18,1,10.691090895120784,4,1,0,0,0,3.065473133634235,4,0.0
16,1,13.502597716888394,11,0,1,0,0,2.437026300114272,6,0.0
17,1,8.34896567792925,8,0,1,0,0,2.427614635957672,3,0.0
18,1,14.613580230567804,25,0,0,0,0,0.7771509547591905,2,0.0
16,0,10.437245906643575,19,1,1,1,0,1.879575445166732,2,10.437245906643575
15,0,1.4835239118862442,12,0,0,0,0,1.596574874404599,0,0.0
17,0,3.8403250193589766,24,0,1,0,0,0.7045952434646587,1,0.0
15,0,16.799964464878858,27,1,1,0,0,0.7641866973896485,2,0.0
15,0,14.49825493248879,17,1,0,0,0,1.503416679305313,2,14.49825493248879
16,1,17.8952397402499,19,1,0,0,0,1.5258378621561266,8,17.8952397402499
18,0,2.351144982418732,8,1,1,0,0,2.2708411075244164,2,0.0
16,0,19.80445069230148,3,0,0,0,0,3.402352538644452,4,0.0
16,0,4.188134278998672,20,0,1,0,0,1.4382049683676248,8,4.188134278998672
16,1,0.2355975257328402,26,0,0,1,0,0.3365712986081556,2,0.0
16,1,19.94845878107108,7,0,0,0,0,3.1122811365205387,9,0.0
17,1,5.621477708902263,0,0,0,1,0,3.770694721842285,8,5.621477708902263
18,1,13.360389050251198,16,0,0,0,0,1.655613322522051,3,0.0
15,0,3.533646283526104,24,1,0,0,1,1.0504696915596752,3,0.0
15,0,11.604570643982834,8,0,0,1,0,2.5353912836886785,3,11.604570643982834
18,1,18.080699729091187,19,0,0,0,1,1.3960904942452492,2,0.0
15,1,6.403623348568772,12,1,1,0,0,2.025416982399455,2,0.0
18,0,13.405079520887185,1,0,0,0,0,3.2683025478531924,4,0.0
15,0,3.75807177596833,12,1,1,0,0,2.017218038843316,3,0.0
16,1,12.495907974374504,8,1,0,0,0,2.3976825794915584,4,0.0
15,1,6.729007036350203,29,1,0,0,0,0.2878673233291232,4,0.0
18,1,4.224165171759033,19,0,1,1,0,1.5487102111350304,6,0.0
18,1,6.263641014072703,5,1,0,0,0,2.905242112307261,1,6.263641014072703
18,0,3.576821370155987,27,0,1,0,0,0.2489771312307257,0,0.0
18,0,18.03832215675765,0,1,0,0,0,3.4184098665461984,0,18.03832215675765
18,0,7.943737726342577,27,0,0,0,0,0.5829208864689581,2,7.943737726342577
17,1,4.905586099487347,24,0,1,0,0,0.930028645913522,2,0.0
17,1,8.968156820318658,4,1,0,1,0,2.679085718058188,2,0.0
15,0,6.410723336129911,2,0,0,0,1,3.1062304249844512,1,6.410723336129911
18,0,14.88838507626652,3,1,0,0,1,2.781287883700032,0,0.0
15,0,19.424398237709887,0,0,1,1,1,4.0,6,0.0
18,0,8.760673133952936,13,1,1,1,0,2.3327839636333105,9,0.0
18,1,17.220667999444807,8,1,0,0,0,3.0677183698465544,4,17.220667999444807
17,0,11.31726147119239,29,0,1,0,0,0.869123386308555,8,0.0
17,0,3.1447133018846696,23,0,1,0,1,1.5205038773800068,8,0.0
16,0,13.812454841626831,3,1,1,1,1,3.2898231421759827,6,0.0
17,0,10.268689942516405,17,1,0,0,0,2.1757392926719743,6,10.268689942516405
16,0,13.01213046504207,13,0,0,0,0,1.8524286908169372,2,0.0
16,0,17.7937482514333,24,1,1,0,1,1.4772887703973712,6,0.0
16,0,8.808691413120922,3,0,0,0,0,2.878926862568036,0,0.0
16,1,18.023552464347112,24,0,1,1,0,1.0580507720986625,6,0.0
16,1,15.013380285633096,9,0,0,0,1,2.572890420104166,4,0.0
15,1,9.772098517559694,2,1,0,1,0,3.5877355870777485,0,0.0
17,1,12.064442713159274,22,1,1,0,1,1.30141801379926,0,0.0
16,0,6.511622650380229,6,0,1,1,0,3.2094931359032093,8,6.511622650380229
18,1,19.671945994775484,9,0,0,0,0,2.5372306390536963,4,0.0
17,1,13.34702326100792,12,1,0,0,0,1.9893957592572007,2,0.0
17,0,0.8769370499325979,3,0,1,1,0,3.0042333028010937,6,0.8769370499325979
16,0,6.532438114960176,17,1,1,0,0,1.5135167558797396,0,0.0
15,1,12.46628867518115,10,0,0,0,1,2.172740551700977,4,0.0
16,1,1.126665555984796,24,0,0,0,1,0.6416491686246723,4,1.126665555984796
15,0,0.4776838263828553,3,0,1,0,0,2.7535902317989964,9,0.0
18,1,9.000484790556051,23,1,0,1,0,1.0384883524708666,4,0.0
17,0,6.6538035938534,13,1,1,0,0,2.255019102931137,4,0.0
18,0,8.765972160663317,17,0,0,0,0,1.666702257521599,4,0.0
15,0,5.253866197600104,7,0,0,0,0,2.499459429635027,8,0.0
15,0,3.2943549388596183,26,0,0,0,0,0.2782154592390721,4,3.2943549388596183
18,1,13.782867139606754,9,1,0,0,0,2.6375942281323583,0,0.0
15,0,10.29142232535601,4,1,1,0,1,3.0571217282122816,9,0.0
18,0,4.003084224987337,22,1,1,0,0,1.3619328272119078,4,0.0
17,1,6.391788525199966,6,1,0,1,0,3.2389317177358112,0,6.391788525199966
18,0,11.83615815326652,11,1,1,0,0,2.573034385056746,6,11.83615815326652
17,1,1.444586965449557,24,0,0,0,0,0.0,0,0.0
18,1,2.949060185323591,2,0,1,0,1,3.143909878121016,9,2.949060185323591
15,1,1.4649120821478023,25,1,0,0,0,1.04646340029671,2,1.4649120821478023
18,0,16.246346654282377,3,0,0,0,1,2.868574228220813,6,0.0
15,1,15.048184664240186,9,0,0,0,0,2.6394472915746228,6,0.0
18,1,15.06625863758514,3,0,0,0,0,2.669749932596335,0,0.0
18,0,14.32650686952056,14,0,1,1,0,2.794885282534225,12,14.32650686952056
16,1,13.387708473397383,28,0,0,0,1,1.1865697291923056,8,13.387708473397383
15,1,9.5398383075635,9,0,0,0,0,2.520175258554297,2,0.0
16,1,12.8455632701423,20,0,0,1,0,1.6010784880682591,8,0.0
15,1,0.767231095759493,29,0,0,0,0,0.0,0,0.0
16,1,12.429288453135692,21,0,0,1,0,1.5950547587554351,3,12.429288453135692
17,0,15.557554110737543,15,1,0,0,0,2.222002853095735,2,15.557554110737543
18,1,10.007167207687804,14,0,0,0,1,1.6150931484836668,2,0.0
15,1,7.150266568544739,18,1,1,0,1,1.6759194307143808,1,0.0
15,0,5.548534696019583,28,1,0,0,0,0.2143195035843396,4,0.0
18,0,12.85604100324165,19,1,0,0,0,1.5567655569083212,2,12.85604100324165
15,0,13.856023972598177,18,1,1,0,0,2.154199353389932,4,0.0
15,1,17.41935199725085,17,0,1,0,0,2.0706693123979414,3,0.0
16,0,6.846681649219814,25,0,1,0,0,0.5672371067999946,1,6.846681649219814
15,1,15.395446147711713,11,1,0,0,0,2.162688107920216,3,0.0
17,1,11.22711648378676,24,0,0,1,0,1.2912304259430896,3,11.22711648378676
17,0,17.656729813561583,15,0,1,1,0,2.340156389104695,8,0.0
18,0,10.556242165912415,0,0,0,0,0,2.923969740063049,2,0.0
15,1,10.352596567959344,15,1,0,1,0,2.1901466017791726,2,10.352596567959344
18,0,11.557541628818182,1,0,0,0,0,3.0742141920071315,6,0.0
17,1,14.986307102848688,23,0,0,0,0,1.009430321848957,2,0.0
15,0,19.293809576569217,14,1,1,0,0,2.118500601923897,6,0.0
15,0,1.471267084315313,6,1,0,0,0,2.615347947639846,12,0.0
18,0,1.0686920478203432,27,0,1,1,0,0.4159305071778432,0,0.0
17,1,18.75100674814677,0,1,0,0,0,3.9470929642201775,0,18.75100674814677
15,0,10.597512510364124,4,0,1,0,0,3.0173532270832526,4,10.597512510364124
18,1,12.298060291338722,9,1,0,0,0,2.813786291054958,1,12.298060291338722
17,1,9.648472031894578,21,0,0,0,0,0.7696361214560695,1,0.0
18,1,1.8731490521494896,20,0,0,0,0,0.8922661351679123,0,1.8731490521494896
16,1,15.36178756837333,3,1,1,0,0,3.666290826527483,0,15.36178756837333
15,0,14.94449290177174,13,0,1,0,0,1.4015482387657991,2,0.0
16,1,6.23406642985624,12,0,0,0,1,1.4233383361752172,2,0.0
17,1,6.124784904568008,0,1,0,0,1,3.149644743525513,2,0.0
16,0,16.75682761811037,15,0,1,0,1,2.353731151756538,6,16.75682761811037
16,1,1.4471451548265324,22,1,1,0,0,1.1613543513353255,6,0.0
17,0,17.622102967131315,8,0,0,0,0,2.6471959858736853,0,17.622102967131315
18,1,5.1332337979182885,21,0,1,1,0,1.2989979848488324,6,0.0
16,0,11.859694955109878,15,1,0,0,0,2.6441973683601545,0,11.859694955109878
18,1,18.719883580035557,18,0,0,0,0,1.737989618721448,6,0.0
16,0,13.56245003073293,14,0,0,0,0,2.0187768989965207,6,0.0
18,1,8.288596249340731,25,0,1,0,0,0.7177804975968944,4,0.0
17,1,13.790684178108304,13,1,0,0,0,2.2675844008883907,6,0.0
16,0,6.879592726327404,19,0,0,0,0,1.2714946229661936,2,6.879592726327404
17,0,5.545168326983722,9,0,1,0,0,2.6216668933929705,2,5.545168326983722
16,0,19.933665558693598,20,0,0,0,0,1.228528505250038,6,0.0
17,0,15.015804623595754,11,0,1,0,1,2.4953123609841468,9,0.0
17,1,12.894399547636352,27,0,1,0,0,0.7017618078332725,3,0.0
16,1,7.105792864386375,0,1,1,1,0,3.8649768612963977,4,0.0
16,0,0.9832165831009632,20,1,0,1,0,0.684651926072042,3,0.0
16,1,0.6211375207031122,16,0,0,0,0,1.88585022368373,16,0.6211375207031122
15,0,11.083625108975976,8,0,1,0,0,2.3278327626806856,0,11.083625108975976
18,0,15.240654420781022,22,1,0,1,0,0.8802328124843197,0,0.0
15,1,10.7475838088771,18,0,0,1,0,1.4119815069059265,2,0.0
15,1,16.81570143878229,24,0,1,1,1,1.6625318303754022,12,0.0
17,1,0.6685306618644327,17,1,0,0,0,1.3415984768250016,3,0.0
16,1,7.335041528518802,27,1,1,0,0,0.6592029163279249,8,0.0
18,1,4.741407823483561,6,0,0,1,0,2.153371206457846,1,0.0
17,1,8.94545936314244,8,0,0,1,0,2.4431029199121954,2,0.0
15,1,1.4475278638824496,21,0,0,0,0,0.2700885546341743,2,0.0
16,0,19.08263283142145,25,0,0,1,0,1.316724623344178,12,0.0
17,0,4.465108021387218,20,1,0,0,0,0.8177142023856205,0,0.0
16,0,18.44615550967169,11,0,1,0,0,2.056945969742978,0,0.0
17,0,8.517863100733635,6,1,0,0,0,3.219333348074609,0,8.517863100733635
16,0,19.71048266510436,13,0,0,0,0,2.2408700600381573,2,19.71048266510436
15,1,11.081167669204214,14,0,1,0,0,1.9137997969013387,4,11.081167669204214
18,0,18.616657283516147,14,0,0,1,0,2.240334376463302,6,0.0
15,0,0.1069797738844569,5,1,0,0,0,2.254547586191716,1,0.0
18,0,14.964776123618002,20,1,1,1,0,1.8913004299388907,1,0.0
16,0,18.061013062050307,13,0,0,1,0,2.2062263414776675,0,0.0
17,0,2.794411339579081,1,0,1,0,0,3.335098154642011,2,2.794411339579081
15,0,1.9225170346430296,7,1,1,0,0,2.4119864614713284,4,0.0
18,0,8.491452143719112,12,0,1,0,0,2.1609785190420574,9,0.0
15,1,18.673578122658704,22,0,1,0,0,1.165394363121266,1,0.0
18,1,10.847731203808774,5,0,0,0,0,2.58350063639477,8,0.0
15,0,10.549129274434645,4,0,1,0,0,3.017063255946228,3,10.549129274434645
18,1,2.8225223659864374,4,1,1,0,1,2.5761746968185832,0,0.0
18,1,0.0157902218643757,24,0,0,0,0,0.2333498804715068,3,0.0
16,1,16.202801814909225,0,1,0,0,0,3.646516388949796,9,0.0
18,1,1.7514912597247645,8,1,1,0,0,2.6054252316173008,0,1.7514912597247645
16,0,12.67699637470648,5,1,0,1,0,3.3669295153821057,3,0.0
18,1,18.29232909030383,19,0,1,0,0,1.5837802579379994,12,0.0
17,1,4.17303826316862,25,0,0,1,0,0.7763967059483814,8,0.0
17,1,13.305456724738216,29,0,0,1,0,0.7834866400151184,0,13.305456724738216
17,0,1.5739715341501892,6,0,0,1,0,2.328311711261717,0,0.0
18,0,12.07510287675226,8,1,0,0,0,2.718465435794503,6,0.0
16,0,3.278634419064055,4,1,0,0,0,3.2448822032661777,8,3.278634419064055
16,0,14.71907121030356,13,1,0,0,0,2.8656747490202017,8,14.71907121030356
18,0,6.024625895878164,4,0,0,0,0,2.326326756466653,4,0.0
17,0,9.267820176092926,7,0,1,1,0,3.303066678642581,3,9.267820176092926
17,0,11.988610840552434,6,0,0,0,0,2.4892182377565297,2,0.0
16,1,3.425468213324792,12,1,1,1,0,2.600264186907329,2,3.425468213324792
17,1,14.832756372352415,12,0,0,0,0,2.119171492034809,6,0.0
15,1,6.052806812736291,7,0,0,0,0,2.522694547891483,4,0.0
16,0,13.24743719825507,10,0,0,0,0,2.475854110200245,8,13.24743719825507
17,0,3.165661013987473,27,1,0,0,0,0.782809234051424,9,3.165661013987473
16,0,13.762353184127004,25,1,0,0,0,0.7664048694920337,0,0.0
15,0,2.563761456209235,17,1,0,0,0,1.2836220775478306,0,2.563761456209235
16,0,8.507129925399672,24,1,0,0,0,0.6431459327503606,2,0.0
16,1,4.944121474777536,18,0,0,0,0,1.6692302172984,4,4.944121474777536
16,1,14.96750498856365,5,0,0,0,0,3.282070050593753,6,0.0
16,0,5.240700090137491,21,0,1,0,0,0.7437140169647167,4,0.0
15,0,17.634346127907925,1,0,0,0,1,3.3250668431789085,8,0.0
18,0,17.836404228132256,27,1,1,0,1,1.184519764401664,4,0.0
16,0,3.928826304455717,12,0,0,0,0,1.6165360987452144,1,0.0
16,1,12.276918900154485,22,0,0,0,0,1.5830839708839028,8,0.0
17,0,1.7543528343992865,24,0,0,0,0,0.1842514890903642,2,0.0
16,0,7.830741992032584,27,0,0,0,0,0.4721810422090253,2,7.830741992032584
17,0,14.266434590025446,25,1,1,0,0,1.2993555178087297,3,0.0
18,0,13.188464936998326,10,0,0,0,1,2.379628283206932,4,0.0
15,1,12.49401338813216,0,0,0,0,0,3.5662831299671103,6,0.0
15,0,5.650817273248872,23,0,0,0,0,0.2783475708696343,2,0.0
18,0,7.560498988688041,1,0,0,0,0,2.4215468827715467,2,0.0
15,1,2.058922894005724,29,0,1,0,1,0.6176804235913715,8,0.0
18,1,14.38045640867202,16,0,0,0,0,1.804726657837384,3,0.0
18,1,10.077775935825471,7,1,0,0,0,2.635208129638253,6,0.0
18,0,14.175312646913092,1,0,0,0,1,3.436025388769573,3,0.0
15,0,4.978870495937455,5,0,0,1,1,2.7373779261627598,4,0.0
17,1,6.488764572701324,21,1,0,0,1,1.1466960797952552,2,6.488764572701324
18,1,6.684306745202293,4,0,0,0,0,2.4052675257641485,0,0.0
16,1,0.514848194944324,15,0,0,1,0,1.5252820489261911,0,0.514848194944324
15,1,6.82095745661247,7,1,1,0,0,2.446157080635824,2,0.0
18,1,16.06609147036067,18,1,0,1,0,1.9529530122549463,2,16.06609147036067
18,1,17.94596991499477,15,1,0,0,0,2.293087191388992,6,0.0
16,0,10.364366312718548,12,0,0,1,0,1.4716720294797634,0,0.0
17,0,9.110033904384403,25,0,0,0,1,1.106713497753671,6,9.110033904384403
17,0,0.6164923739874051,19,0,1,0,1,1.2058569757056352,6,0.0
17,1,17.584086751707652,6,0,0,0,0,2.5590703550177483,2,0.0
18,1,0.2602042685174544,15,1,1,1,0,2.4576510224957078,6,0.0
18,1,18.89500160420424,22,0,0,0,0,1.2267412857712765,6,18.89500160420424
18,1,9.784324973761812,15,0,0,0,1,1.5904330983565391,2,0.0
15,1,6.838689871494532,28,1,0,0,0,0.3106695325979863,2,0.0
16,1,18.484368696853203,11,1,0,0,0,2.7718106588704914,3,18.484368696853203
18,0,0.4878198622019347,13,1,0,0,0,1.5826829916643974,0,0.0
16,0,11.628497897381742,23,1,0,0,1,1.1055870981431069,0,11.628497897381742
16,1,10.978650489986752,17,0,0,0,0,2.3002961351673665,4,0.0
17,0,4.3864080242276415,26,1,1,0,0,0.9918836980476614,12,4.3864080242276415
15,1,8.577748627004212,27,0,1,1,1,0.1651106215518772,2,0.0
18,0,13.045280118875404,17,0,0,0,0,0.9893299205987556,0,0.0
17,1,14.54262393763855,15,1,0,1,0,2.230253521333785,12,0.0
17,1,0.0143371741315956,19,1,0,0,0,1.3835280778946648,3,0.0
18,0,18.737068601820305,15,1,1,0,0,2.1314052629810774,1,0.0
16,0,3.290507447856248,12,1,0,1,0,1.86827692299816,3,0.0
17,1,4.671608684447184,25,1,0,1,0,1.2474819436382791,12,0.0
16,1,5.269468913876965,28,0,0,0,0,0.2999075475985059,8,0.0
15,0,0.7564027310407062,8,1,0,0,1,2.7051956947945466,3,0.0
16,0,2.4610424718064983,25,1,1,1,0,0.8979380920800135,2,0.0
15,1,19.72699845888324,27,1,1,0,0,1.3917317913625924,4,0.0
16,0,6.304334747545721,8,0,0,0,0,2.150546165993222,3,0.0
17,1,2.306021806780987,12,0,0,0,0,1.448741241526555,2,0.0
17,1,2.1398252234924664,28,1,0,1,0,0.0,0,0.0
15,1,14.389199353399436,3,0,0,0,0,3.091715028356484,0,14.389199353399436
18,1,17.091373280652817,8,0,0,0,0,2.576927695452172,2,0.0
15,0,5.139045990169397,14,0,0,0,0,1.9558725265628367,2,0.0
15,0,0.4181902467046994,13,0,1,0,0,1.8787083443226635,3,0.0
16,0,4.461800368907117,18,1,1,0,0,1.6304001316060543,6,4.461800368907117
16,0,1.130313815935147,11,0,0,1,0,2.372748110360667,4,0.0
15,0,2.0678987326008302,20,1,0,0,0,1.279370611476852,3,2.0678987326008302
17,0,8.630162396952848,25,0,0,0,1,0.155004788411154,1,0.0
16,0,4.598367417232652,24,0,1,1,1,1.2783470336697191,8,4.598367417232652
18,1,10.318917570508468,5,0,1,0,0,2.6559935659147995,4,0.0
16,0,5.069875065143807,2,1,0,1,0,2.6823160526270176,0,0.0
16,0,18.810746022058957,25,0,1,0,0,1.6448199394832874,8,0.0
18,1,18.11887935852529,24,1,1,0,0,1.3962784383778892,0,18.11887935852529
15,0,11.33612210020932,21,1,0,0,0,1.6094867987939343,2,11.33612210020932
18,0,7.088479839747723,19,1,0,1,0,1.187367524649196,4,0.0
15,1,7.622937640694712,15,1,0,1,0,2.0197970227132727,4,0.0
15,0,8.237045662889939,29,0,0,0,1,0.2416256282208843,6,0.0
15,0,14.55158644269888,19,0,0,0,0,1.2477251942052905,0,0.0
18,0,9.03277991037676,23,0,0,1,0,0.8526823634027514,2,0.0
15,1,17.13459893011795,22,0,0,0,0,0.9657009889491656,0,0.0
17,0,18.88189571860729,16,1,1,0,0,2.423800751639832,8,18.88189571860729
18,0,6.718923067578677,15,1,0,0,0,1.7419681672894356,2,0.0
17,1,11.213889627513602,5,0,0,1,0,2.8459257757426046,1,0.0
15,0,1.9011307366512888,7,0,0,0,0,2.039564398044963,6,0.0
16,1,4.009380955327179,18,1,0,0,0,1.5420637396404375,0,4.009380955327179
15,1,8.269315334203203,29,0,0,1,0,0.7307796023629439,6,8.269315334203203
17,0,4.1240543180355775,24,1,0,0,0,0.4999877783931601,6,0.0
17,1,17.53120981577435,25,0,0,0,0,1.122889381075435,3,17.53120981577435
18,1,3.165725121181961,1,0,1,0,0,2.9594927281039074,3,3.165725121181961
16,0,9.11321643106184,13,1,1,1,0,2.300205239575968,4,0.0
18,1,12.113984809197513,21,0,1,0,0,1.35272076359225,0,0.0
17,1,13.837278163216888,11,1,0,0,0,2.13406203808262,0,13.837278163216888
15,0,7.661387394530134,16,1,0,0,1,1.2997943203369946,0,0.0
16,0,17.381981374494572,27,1,0,0,0,0.7478339441237737,4,0.0
15,0,11.36638302155851,26,1,1,1,0,0.5329232037789974,2,0.0
15,1,8.790155608951036,14,0,0,0,0,2.0737697903171566,3,0.0
16,0,1.3448126810407324,17,1,1,0,0,1.9913793639901416,3,1.3448126810407324
18,1,9.2937893689033,15,1,0,0,1,1.8999595995373024,3,0.0
15,1,16.414716816314606,12,1,1,0,0,2.6148839418291825,3,0.0
17,1,12.29082036442631,20,1,1,1,0,1.8102707442887624,0,12.29082036442631
15,1,16.643249074582368,16,1,0,0,0,1.581931480635446,4,0.0
16,1,9.880233411986111,7,0,1,0,0,2.271332803302088,1,0.0
16,1,2.369234101889637,0,1,0,0,0,3.363670491095614,2,2.369234101889637
16,1,0.2727969167176214,28,1,1,0,0,0.4812984804652508,1,0.0
18,0,6.064390934371824,24,1,1,0,0,0.1999273794512188,0,0.0
15,0,13.95980942995585,25,0,1,1,1,1.2680087507224682,8,0.0
18,1,15.805198078833875,26,1,0,0,0,0.8825524540001173,9,0.0
18,1,5.915056692406589,2,0,0,0,0,3.120136639384952,3,5.915056692406589
16,0,9.91307841766494,15,0,1,0,1,1.8041546917762192,0,0.0
16,1,8.422378088681633,27,1,1,1,0,0.6817036435058786,2,0.0
18,0,8.210455687028556,1,1,0,0,1,2.898261817162794,2,0.0
15,0,4.62697426400301,14,0,0,0,1,1.7303180027913696,6,0.0
17,0,2.7274221005891675,0,1,0,1,0,3.560791672128213,0,2.7274221005891675
18,1,3.9337711646242624,8,0,1,0,0,2.528774574406828,9,3.9337711646242624
15,1,1.106647743266922,15,0,1,0,0,1.5923878582033109,6,1.106647743266922
16,0,3.962614836471541,3,0,0,1,1,2.3741309720150148,1,0.0
16,0,0.1840179525075891,11,1,0,0,0,1.8104094800411437,0,0.1840179525075891
15,0,12.545168012719564,0,0,0,0,0,2.829826431301572,1,0.0
17,0,6.327508147753658,0,0,0,0,1,3.0476020888188065,0,6.327508147753658
16,0,19.46289422853817,6,1,1,0,0,3.625921730346796,6,19.46289422853817
16,1,3.874341015525957,17,0,0,0,1,0.9273215453238872,0,0.0
16,0,6.916571406191878,22,1,0,0,0,1.331958948764275,4,0.0
15,1,7.156823172830665,27,1,1,0,1,0.7795517215186132,4,0.0
18,0,0.1690299212492108,22,1,0,0,0,0.8813584466312141,2,0.0
16,1,16.78415906078918,14,0,0,0,0,2.398121085937693,2,16.78415906078918
18,1,0.6398892028864944,25,0,1,0,0,0.7588142687845363,2,0.0
17,1,18.803596694584822,29,1,0,0,0,1.0288655959633797,9,0.0
16,1,17.841487021872414,24,0,1,0,0,1.4444766951837589,3,0.0
16,1,10.710438321719272,12,0,0,0,0,2.214067459161345,4,10.710438321719272
17,1,10.871911498225842,15,0,1,1,0,2.5119180875322624,8,0.0
16,0,13.075558459123126,6,0,0,0,0,2.6901498030104545,6,0.0
18,1,7.7410002386977395,15,1,0,0,0,1.6052743861754348,0,0.0
15,0,12.94444566795711,12,1,0,1,1,2.709889487418108,3,0.0
18,1,0.8953677737697374,13,0,1,0,0,1.528563501341875,0,0.0
15,1,1.0809525469945314,16,0,1,0,0,1.7785692022870156,6,1.0809525469945314
15,0,9.144608392390888,11,1,0,0,0,2.1219640588635724,3,0.0
18,1,10.9924460221207,28,0,0,0,0,0.4059048314284253,3,0.0
18,0,17.75635280671638,23,1,0,0,0,1.123926327741214,4,0.0
18,0,2.093212678157925,23,0,0,0,0,0.8703304110318186,6,0.0
18,0,16.452958543877788,19,1,1,0,0,1.8228292080685773,2,0.0
17,0,4.200946745841392,12,1,0,0,0,2.231182931946249,6,0.0
16,1,7.881672970200637,23,0,1,1,0,0.9669677174911444,1,0.0
15,1,6.332048696548258,19,0,1,0,0,1.69185894616234,8,0.0
18,0,8.00310545730798,14,0,0,0,0,2.0697582058612616,9,0.0
18,1,3.009909961451711,23,1,1,0,0,1.0578761267920678,2,3.009909961451711
18,1,10.0714014880711,20,0,0,0,0,1.3214272070130963,8,0.0
17,0,16.032851796627344,3,1,0,0,1,3.5169407207158963,4,16.032851796627344
18,1,8.830680207577938,21,0,1,0,1,1.0491570024752104,0,8.830680207577938
18,0,9.812271517963982,1,1,0,0,0,3.4861413290978023,3,0.0
18,0,16.975351705626284,27,1,0,0,1,0.586837405483887,0,16.975351705626284
16,1,14.121162292760616,17,0,1,0,0,2.3588158974550537,4,0.0
17,1,9.809088170395697,1,0,0,0,0,3.152222285699565,2,0.0
18,1,5.153912963783593,24,0,0,0,0,0.5878350833437533,2,0.0
15,0,17.698534936899332,14,1,1,0,1,2.66889332908893,3,0.0
15,0,11.540408033811168,29,0,0,0,0,0.3043720342532843,3,0.0
15,1,4.422952202213867,25,0,1,0,0,0.2806703078814149,0,0.0
17,1,5.382395052760208,18,1,0,0,0,0.8730911973563495,1,0.0
17,1,16.06266177872492,14,0,0,0,0,2.330783482945125,9,0.0
15,1,0.8829112417491092,25,1,1,1,0,0.318850908518507,0,0.0
18,0,19.8418437405764,19,0,0,0,0,1.7922893205354298,8,0.0
17,1,2.607033594295836,9,0,1,0,0,2.573219136505813,3,0.0
15,0,15.921370507938748,27,0,1,0,0,1.0844901258226167,4,0.0
